id,level_id,total_time,donuts,candy,level,progress,nbr Items,perseverance badge,concentration,Success,Excellence,Upgrade,total_Time_Education,nb_mistakes,correct Question,correct_Q_Math,correct_Q_Science,correct_Q_Ar,correct_Q_Fr,Q_Best_Time,best_time_math,best_time_science,best_time_ar,best_time_fr,Q_Worst_Time,worst_time_math,worst_time_science,worst_time_ar,worst_time_fr,Q_Avg_Time,Avg_Time_math,Avg_Time__science,Avg_Time_ar,Avg_Time_fr,count ex not completed,PlayerType_results,PlayerType
50116.0,5.0,03:10:58,96.0,350.0,1.0,0.0,0.0,7.0,7.0,2.0,7.0,0.0,43365.0,166.0,114.0,23.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,0.0,0.0,101,17,26,0,1,157.0,2,type_freeSpirit
50118.0,8.0,04:17:04,123.0,350.0,1.0,0.0,0.0,9.0,7.0,3.0,6.0,0.0,48293.0,188.0,152.0,42.0,17.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,10.0,5.0,3.0,0.0,133,32,11,14,0,160.0,2,type_freeSpirit
50120.0,8.0,00:25:03,20.0,350.0,1.0,0.0,0.0,2.0,6.0,1.0,5.0,0.0,2345.0,6.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,5,0,0,14.0,0,type_achiever
50121.0,3.0,00:12:33,24.0,350.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,3990.0,14.0,13.0,7.0,6.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,5,0,0,10.0,0,type_achiever
50125.0,4.0,00:02:59,3.0,350.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1064.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,7.0,0,type_achiever
50135.0,8.0,00:01:54,6.0,350.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,728.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,9.0,0,type_achiever
50137.0,7.0,02:18:35,134.0,2248.0,3.0,0.25,6.0,6.0,7.0,3.0,4.0,2.0,18193.0,31.0,45.0,11.0,22.0,12.0,0.0,15.0,3.0,8.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,29,8,14,7,0,208.0,1,type_disruptor
50139.0,3.0,00:11:43,14.0,350.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,3801.0,18.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,5,0,0,0,0.0,0,type_achiever
50140.0,7.0,00:04:16,1.0,350.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1358.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,4.0,0,type_achiever
50146.0,3.0,00:33:41,40.0,350.0,1.0,0.0,0.0,3.0,6.0,3.0,7.0,0.0,11858.0,16.0,22.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,20,7,13,0,0,1.0,0,type_achiever
50157.0,3.0,01:22:26,30.0,350.0,1.0,0.0,0.0,5.0,7.0,3.0,2.0,0.0,14329.0,45.0,29.0,18.0,11.0,0.0,0.0,11.0,1.0,10.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,13,12,1,0,0,18.0,0,type_achiever
50159.0,7.0,04:18:25,117.0,2966.0,1.0,0.0,4.0,9.0,7.0,5.0,7.0,2.0,44485.0,268.0,208.0,33.0,60.0,11.0,0.0,16.0,7.0,9.0,0.0,0.0,7.0,0.0,4.0,3.0,0.0,185,26,47,8,0,149.0,2,type_freeSpirit
50160.0,8.0,00:22:05,16.0,350.0,1.0,0.0,1.0,3.0,6.0,1.0,4.0,0.0,4067.0,11.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,6,0,0,36.0,3,type_player
50162.0,4.0,00:01:12,3.0,350.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,399.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,10.0,0,type_achiever
50163.0,4.0,00:10:59,13.0,350.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,4228.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,17.0,3,type_player
50164.0,6.0,00:20:43,25.0,350.0,1.0,0.0,0.0,3.0,7.0,0.0,4.0,0.0,5509.0,16.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,3,0,0,61.0,3,type_player
50165.0,3.0,00:01:31,1.0,350.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,350.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,15.0,3,type_player
50167.0,3.0,00:10:37,8.0,350.0,1.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,791.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,3.0,0,type_achiever
50170.0,7.0,00:01:14,1.0,350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.0,0,type_achiever
50172.0,8.0,00:01:31,6.0,350.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,455.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,9.0,0,type_achiever
50175.0,8.0,00:26:07,21.0,575.0,1.0,0.0,1.0,3.0,4.0,0.0,3.0,0.0,2996.0,8.0,7.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5,1,4,0,0,13.0,3,type_player
50177.0,4.0,00:02:30,8.0,350.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,658.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.0,0,type_achiever
50180.0,5.0,03:04:05,133.0,418.0,3.0,0.6666666865,2.0,7.0,7.0,4.0,6.0,2.0,20552.0,85.0,36.0,12.0,24.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,28,7,21,0,0,87.0,1,type_disruptor
50182.0,8.0,00:28:12,50.0,749.0,2.0,0.0,1.0,3.0,6.0,1.0,6.0,1.0,5866.0,23.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,2,5,0,0,12.0,0,type_achiever
50184.0,3.0,00:27:21,24.0,350.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,8400.0,4.0,13.0,7.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,8,6,2,0,0,51.0,3,type_player
50185.0,8.0,04:19:43,274.0,350.0,1.0,0.0,0.0,9.0,7.0,5.0,3.0,0.0,44611.0,327.0,146.0,67.0,47.0,24.0,8.0,71.0,48.0,19.0,3.0,1.0,8.0,1.0,2.0,4.0,1.0,67,18,26,17,6,329.0,2,type_freeSpirit
50189.0,7.0,00:03:01,2.0,350.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,329.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.0,0,type_achiever
50191.0,3.0,00:29:44,27.0,350.0,1.0,0.0,0.0,3.0,6.0,3.0,6.0,0.0,7287.0,3.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13,0,13,0,0,43.0,0,type_achiever
50194.0,3.0,00:19:34,18.0,350.0,1.0,0.0,1.0,2.0,5.0,2.0,3.0,0.0,5096.0,10.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8,0,8,0,0,12.0,3,type_player
50204.0,8.0,01:09:18,71.0,350.0,1.0,0.07142857462,1.0,4.0,7.0,2.0,5.0,0.0,20055.0,63.0,36.0,15.0,16.0,5.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,31,14,14,3,0,127.0,0,type_achiever
50207.0,6.0,03:55:47,124.0,350.0,1.0,0.0,1.0,9.0,7.0,4.0,2.0,0.0,47922.0,512.0,192.0,56.0,21.0,11.0,8.0,17.0,13.0,2.0,2.0,0.0,9.0,3.0,4.0,1.0,1.0,166,40,15,8,7,203.0,2,type_freeSpirit
50208.0,4.0,00:30:20,47.0,350.0,1.0,0.0,0.0,3.0,7.0,4.0,5.0,0.0,9254.0,7.0,24.0,10.0,14.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,9,10,0,0,2.0,0,type_achiever
50213.0,7.0,00:13:19,5.0,350.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1652.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,0,0,15.0,3,type_player
50215.0,3.0,00:11:25,20.0,350.0,1.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,868.0,0.0,7.0,7.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,41.0,0,type_achiever
50222.0,3.0,00:06:50,13.0,350.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,721.0,2.0,6.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,1.0,0,type_achiever
50224.0,6.0,00:41:22,20.0,884.0,1.0,0.3928572,2.0,2.0,5.0,0.0,1.0,0.0,3073.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,26.0,0,type_achiever
50226.0,4.0,00:07:24,3.0,350.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,413.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,19.0,3,type_player
50230.0,7.0,00:05:42,11.0,350.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1225.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,0,0,15.0,3,type_player
50232.0,8.0,00:14:22,25.0,674.0,1.0,0.50000006,1.0,3.0,7.0,0.0,3.0,0.0,4921.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,8.0,3,type_player
50236.0,7.0,10:08:13,5.0,1917.0,1.0,0.0,5.0,10.0,7.0,7.0,6.0,4.0,92701.0,537.0,498.0,127.0,38.0,0.0,1.0,5.0,4.0,1.0,0.0,0.0,20.0,14.0,6.0,0.0,0.0,473,109,31,0,1,461.0,2,type_freeSpirit
50244.0,4.0,01:14:51,51.0,975.0,1.0,0.1428571492,0.0,4.0,7.0,2.0,4.0,0.0,18270.0,30.0,27.0,16.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,16,10,0,0,8.0,0,type_achiever
50246.0,8.0,00:08:11,2.0,350.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1722.0,18.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,0,0,18.0,3,type_player
50247.0,3.0,00:00:52,1.0,350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,6.0,0,type_achiever
50252.0,8.0,00:01:38,6.0,350.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,602.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,9.0,0,type_achiever
50254.0,8.0,00:02:36,3.0,350.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,329.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0,24.0,3,type_player
50261.0,4.0,02:18:15,79.0,350.0,1.0,0.0,0.0,6.0,7.0,3.0,5.0,0.0,42245.0,33.0,44.0,25.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,39,20,19,0,0,97.0,1,type_disruptor
50264.0,4.0,06:18:02,117.0,2095.0,1.0,0.0,3.0,10.0,7.0,4.0,4.0,2.0,90958.0,4256.0,2242.0,29.0,52.0,37.0,0.0,10.0,5.0,5.0,0.0,0.0,9.0,1.0,5.0,3.0,0.0,2223,23,42,34,0,120.0,1,type_disruptor
50266.0,7.0,00:23:50,7.0,350.0,1.0,0.0,0.0,3.0,7.0,0.0,2.0,0.0,3738.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1,1,0,0,16.0,3,type_player
50268.0,8.0,00:08:52,21.0,350.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2527.0,10.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,6,0,0,13.0,0,type_achiever
50270.0,6.0,02:12:51,114.0,525.0,3.0,0.2833333611,1.0,6.0,7.0,2.0,5.0,2.0,35161.0,84.0,47.0,8.0,21.0,1.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,43,8,20,1,14,168.0,2,type_freeSpirit
50272.0,3.0,00:01:42,1.0,350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,6.0,0,type_achiever
50277.0,8.0,00:58:39,58.0,350.0,1.0,0.0,0.0,3.0,4.0,0.0,6.0,0.0,8302.0,27.0,18.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17,11,6,0,0,93.0,0,type_achiever
50279.0,3.0,00:11:25,20.0,350.0,1.0,0.0,0.0,1.0,3.0,2.0,5.0,0.0,3710.0,5.0,12.0,7.0,5.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,4,0,0,11.0,0,type_achiever
50281.0,3.0,03:46:31,61.0,977.0,1.0,0.0,2.0,9.0,7.0,3.0,6.0,3.0,61068.0,106.0,103.0,61.0,44.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,9.0,5.0,4.0,0.0,0.0,86,50,38,0,0,51.0,3,type_player
50283.0,4.0,13:55:23,275.0,3614.0,6.0,0.03787879,10.0,10.0,7.0,4.0,7.0,5.0,173922.0,385.0,203.0,87.0,61.0,55.0,0.0,9.0,1.0,2.0,6.0,0.0,45.0,33.0,4.0,8.0,0.0,149,53,55,41,0,61.0,3,type_player
50285.0,8.0,09:19:44,6.0,2620.0,1.0,0.0,7.0,10.0,7.0,4.0,7.0,6.0,116354.0,542.0,394.0,64.0,29.0,88.0,16.0,23.0,9.0,1.0,11.0,2.0,22.0,1.0,5.0,11.0,5.0,349,54,23,66,9,229.0,2,type_freeSpirit
50289.0,3.0,00:10:12,14.0,350.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3262.0,18.0,9.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,7,0,0,14.0,0,type_achiever
50297.0,3.0,00:12:07,25.0,350.0,1.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,3906.0,13.0,14.0,0.0,14.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,9,0,0,9.0,3,type_player
50298.0,3.0,00:07:40,14.0,350.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,2569.0,19.0,7.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0.0,0,type_achiever
50300.0,4.0,00:14:35,26.0,350.0,1.0,0.0,0.0,1.0,3.0,4.0,6.0,0.0,1736.0,1.0,8.0,0.0,8.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,0,0,42.0,0,type_achiever
50310.0,3.0,00:04:51,14.0,350.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,917.0,0.0,7.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0.0,0,type_achiever
50313.0,3.0,00:10:01,23.0,350.0,1.0,0.4642857909,0.0,0.0,2.0,1.0,3.0,0.0,735.0,0.0,6.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,17.0,3,type_player
50316.0,3.0,00:05:07,14.0,350.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,1449.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,0.0,0,type_achiever
50317.0,3.0,00:27:07,30.0,350.0,1.0,0.0,0.0,2.0,6.0,4.0,7.0,0.0,6461.0,33.0,20.0,7.0,13.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,7,6,0,0,3.0,0,type_achiever
50319.0,3.0,00:42:45,50.0,350.0,1.0,0.0,0.0,3.0,7.0,3.0,3.0,0.0,7987.0,15.0,16.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,13,4,9,0,0,48.0,3,type_player
50322.0,4.0,00:03:30,3.0,350.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1295.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,7.0,0,type_achiever
50324.0,4.0,00:28:23,22.0,350.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,9107.0,21.0,10.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,0,0,0,10.0,0,type_achiever
50326.0,3.0,00:14:02,21.0,350.0,1.0,0.0,0.0,1.0,3.0,2.0,5.0,0.0,4648.0,0.0,12.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,7,5,0,0,11.0,0,type_achiever
50328.0,6.0,00:52:20,15.0,350.0,1.0,0.0,0.0,3.0,7.0,1.0,2.0,0.0,20657.0,4.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,4,4,0,0,0,56.0,3,type_player
50329.0,3.0,00:04:36,7.0,350.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1414.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,3.0,0,type_achiever
50333.0,7.0,00:15:53,21.0,600.0,1.0,0.4285714924,1.0,2.0,3.0,1.0,2.0,0.0,3129.0,3.0,6.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,0,0,13.0,0,type_achiever
50335.0,3.0,00:10:06,15.0,350.0,1.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,3325.0,4.0,8.0,7.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,1,0,0,15.0,0,type_achiever
50337.0,8.0,00:04:01,6.0,350.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,3150.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,19.0,3,type_player
50338.0,4.0,01:18:47,18.0,1425.0,1.0,0.0,0.0,4.0,7.0,0.0,3.0,0.0,30702.0,5.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,1,0,1,0,0,54.0,1,type_disruptor
50345.0,6.0,00:16:12,288.0,2071.0,6.0,0.4242421389,5.0,7.0,7.0,5.0,7.0,5.0,94192.0,195.0,243.0,47.0,104.0,55.0,37.0,92.0,20.0,42.0,23.0,7.0,2.0,1.0,0.0,1.0,0.0,149,26,62,31,30,140.0,2,type_freeSpirit
50347.0,5.0,00:04:00,7.0,350.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1477.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,9.0,0,type_achiever
50348.0,5.0,00:28:29,366.0,1561.0,7.0,0.007575758,5.0,9.0,7.0,4.0,7.0,6.0,174965.0,332.0,304.0,87.0,114.0,54.0,49.0,35.0,6.0,18.0,6.0,5.0,23.0,9.0,7.0,4.0,3.0,246,72,89,44,41,230.0,2,type_freeSpirit
50350.0,5.0,01:04:33,63.0,350.0,1.0,0.0,0.0,4.0,7.0,4.0,2.0,0.0,3521.0,45.0,12.0,1.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,10,0,0,70.0,1,type_disruptor
50358.0,5.0,00:32:05,29.0,350.0,1.0,0.0,0.0,3.0,5.0,1.0,4.0,0.0,10857.0,25.0,11.0,6.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6,1,5,0,0,24.0,3,type_player
50360.0,5.0,00:05:16,3.0,350.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,875.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,15.0,3,type_player
50361.0,3.0,00:26:00,19.0,525.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,91.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,104.0,1,type_disruptor
50365.0,5.0,01:12:14,55.0,350.0,1.0,0.0,0.0,4.0,7.0,2.0,4.0,0.0,17696.0,55.0,29.0,11.0,18.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25,10,15,0,0,6.0,0,type_achiever
50370.0,6.0,00:07:48,12.0,350.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2758.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,1,2,0,0,49.0,1,type_disruptor
50374.0,5.0,00:13:37,18.0,350.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,4459.0,13.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,11.0,0,type_achiever
50375.0,8.0,00:08:24,14.0,350.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3381.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,8.0,0,type_achiever
50380.0,8.0,00:01:31,6.0,350.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,574.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,19.0,3,type_player
50383.0,3.0,01:06:37,23.0,350.0,1.0,0.0,0.0,4.0,5.0,1.0,2.0,0.0,21273.0,10.0,14.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,0.0,0.0,5,1,4,0,0,9.0,3,type_player
50387.0,5.0,00:31:14,32.0,350.0,1.0,0.0,0.0,3.0,7.0,4.0,6.0,0.0,10003.0,10.0,20.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,18,2,16,0,0,15.0,0,type_achiever
50389.0,3.0,00:29:06,34.0,350.0,1.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,10052.0,13.0,18.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,15,6,9,0,0,5.0,0,type_achiever
50391.0,7.0,00:01:14,1.0,350.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,315.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.0,0,type_achiever
50392.0,5.0,00:21:57,20.0,350.0,1.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,2835.0,8.0,7.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,2,0,0,28.0,3,type_player
50395.0,4.0,00:03:21,2.0,350.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,182.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,57.0,1,type_disruptor
50396.0,3.0,00:45:55,32.0,350.0,1.0,0.0,0.0,3.0,7.0,4.0,6.0,0.0,9695.0,29.0,21.0,7.0,14.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,13,3,10,0,0,2.0,0,type_achiever
50397.0,3.0,00:29:45,62.0,948.0,2.0,0.125,2.0,3.0,4.0,2.0,6.0,1.0,8554.0,42.0,22.0,7.0,15.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16,5,11,0,0,1.0,0,type_achiever
